"","minutes","swd"
"349",3480,44.1218330128556
"350",3490,33.3614917972627
"351",3500,27.8344738464799
"352",3510,125.211933311412
"353",3520,149.751926379335
"354",3530,150.182966633681
"355",3540,104.816225315967
"356",3550,151.7287983939
"357",3560,62.2138540809717
"358",3570,112.215697019721
"359",3580,123.460970551961
"360",3590,212.301608984034
"361",3600,194.00197755737
"362",3610,142.907559810233
"363",3620,181.251645637088
"364",3630,199.337554318172
"365",3640,165.760607239759
"366",3650,103.013344639701
"367",3660,70.3974696556444
"368",3670,48.6161622957126
"369",3680,155.351574433658
"370",3690,170.503836580745
"371",3700,176.506645799166
"372",3710,124.509742238687
"373",3720,87.5432897668923
"374",3730,146.250523092304
"375",3740,81.8697901196189
"376",3750,119.604405966232
"377",3760,94.5169275828295
"378",3770,63.4549634333479
"379",3780,83.3382310088103
"380",3790,72.8429435295378
"381",3800,41.9876946117929
"382",3810,38.1928640880596
"383",3820,21.9337056949575
"384",3830,7.0802644497918
"385",3840,0
"386",3850,0
"387",3860,0
"388",3870,0
"389",3880,0
"390",3890,0
"391",3900,0
"392",3910,0
"393",3920,0
"394",3930,0
"395",3940,0
"396",3950,0
"397",3960,0
"398",3970,0
"399",3980,0
"400",3990,0
"401",4000,0
"402",4010,0
"403",4020,0
"404",4030,0
"405",4040,0
"406",4050,0
"407",4060,0
"408",4070,0
"409",4080,0
"410",4090,0
"411",4100,0
"412",4110,0
"413",4120,0
"414",4130,0
"415",4140,0
"416",4150,0
"417",4160,0
"418",4170,0
"419",4180,0
"420",4190,0
"421",4200,0
"422",4210,0
"423",4220,0
"424",4230,0
"425",4240,0
"426",4250,0
"427",4260,0
"428",4270,0
"429",4280,0
"430",4290,0
"431",4300,0
"432",4310,0
"433",4320,0
"434",4330,0
"435",4340,0
"436",4350,0
"437",4360,0
"438",4370,0
"439",4380,0
"440",4390,0
"441",4400,0
"442",4410,0
"443",4420,0
"444",4430,0
"445",4440,0
"446",4450,0
"447",4460,0
"448",4470,0
"449",4480,0
"450",4490,0
"451",4500,0
"452",4510,0
"453",4520,0
"454",4530,0
"455",4540,0
"456",4550,0
"457",4560,0
"458",4570,0
"459",4580,0
"460",4590,0
"461",4600,0
"462",4610,0
"463",4620,0
"464",4630,0
"465",4640,0
"466",4650,0
"467",4660,0
"468",4670,0
"469",4680,0
"470",4690,0
"471",4700,0
"472",4710,0
"473",4720,0
"474",4730,0
"475",4740,0
"476",4750,0
"477",4760,0
"478",4770,0
"479",4780,0
"480",4790,0
"481",4800,8.71790146550539
"482",4810,23.7568530940221
"483",4820,19.7962687291693
"484",4830,20.6086247294356
"485",4840,61.5470935213984
"486",4850,71.4359612517617
"487",4860,42.4122486127402
"488",4870,48.8096195798882
"489",4880,55.2131974680669
"490",4890,66.2133682066183
"491",4900,50.1815984274713
"492",4910,59.4533964834699
"493",4920,117.913534815679
"494",4930,103.53621353962
"495",4940,124.168031715507
"496",4950,68.2696437158106
"497",4960,141.565622766601
"498",4970,143.163773155193
"499",4980,149.829896912856
"500",4990,86.1268998380714
"501",5000,161.223330846171
"502",5010,182.524210619557
"503",5020,206.938220141554
"504",5030,136.174883017689
"505",5040,146.726558650442
"506",5050,205.076831527049
"507",5060,122.528401727077
"508",5070,64.8603251979548
"509",5080,125.035648754976
"510",5090,125.702699452575
"511",5100,58.5860573126988
"512",5110,142.061692545985
"513",5120,172.524869559926
"514",5130,158.780122982841
"515",5140,137.306098876916
"516",5150,72.814783012254
"517",5160,62.0591492991502
"518",5170,63.4424587268613
"519",5180,64.2275998317345
"520",5190,38.4375064287757
"521",5200,29.362715428472
"522",5210,43.4592825143111
"523",5220,88.6548322993122
"524",5230,32.9100421480397
"525",5240,33.0409148027218
"526",5250,30.3624709092128
"527",5260,21.4763471812314
"528",5270,4.32135400976612
"529",5280,0
"530",5290,0
"531",5300,0
"532",5310,0
"533",5320,0
"534",5330,0
"535",5340,0
"536",5350,0
"537",5360,0
"538",5370,0
"539",5380,0
"540",5390,0
"541",5400,0
"542",5410,0
"543",5420,0
"544",5430,0
"545",5440,0
"546",5450,0
"547",5460,0
"548",5470,0
"549",5480,0
"550",5490,0
"551",5500,0
"552",5510,0
"553",5520,0
"554",5530,0
"555",5540,0
"556",5550,0
"557",5560,0
"558",5570,0
"559",5580,0
"560",5590,0
"561",5600,0
"562",5610,0
"563",5620,0
"564",5630,0
"565",5640,0
"566",5650,0
"567",5660,0
"568",5670,0
"569",5680,0
"570",5690,0
"571",5700,0
"572",5710,0
"573",5720,0
"574",5730,0
"575",5740,0
"576",5750,0
"577",5760,0
"578",5770,0
"579",5780,0
"580",5790,0
"581",5800,0
"582",5810,0
"583",5820,0
"584",5830,0
"585",5840,0
"586",5850,0
"587",5860,0
"588",5870,0
"589",5880,0
"590",5890,0
"591",5900,0
"592",5910,0
"593",5920,0
"594",5930,0
"595",5940,0
"596",5950,0
"597",5960,0
"598",5970,0
"599",5980,0
"600",5990,0
"601",6000,0
"602",6010,0
"603",6020,0
"604",6030,0
"605",6040,0
"606",6050,0
"607",6060,0
"608",6070,0
"609",6080,0
"610",6090,0
"611",6100,0
"612",6110,0
"613",6120,0
"614",6130,0
"615",6140,0
"616",6150,0
"617",6160,0
"618",6170,0
"619",6180,0
"620",6190,0
"621",6200,0
"622",6210,0
"623",6220,0
"624",6230,0
"625",6240,5.89694481441233
"626",6250,22.6599059386749
"627",6260,22.6908000608438
"628",6270,26.2964541447236
"629",6280,66.171364426254
"630",6290,78.0465468075337
"631",6300,50.9013596796832
"632",6310,36.3363547180776
"633",6320,65.5634056587609
"634",6330,140.970007867055
"635",6340,145.981678879269
"636",6350,129.633983431989
"637",6360,160.957142267254
"638",6370,92.2584147064298
"639",6380,102.653646813997
"640",6390,154.864050009472
"641",6400,99.5923693241005
"642",6410,66.5448537236263
"643",6420,177.02032111066
"644",6430,177.91115890689
"645",6440,240.914900013483
"646",6450,152.794219949224
"647",6460,194.208239626478
"648",6470,205.145795080388
"649",6480,258.531064072607
"650",6490,242.835773458781
"651",6500,186.928105999178
"652",6510,70.2772771397769
"653",6520,66.4143516973073
"654",6530,83.6856917915814
"655",6540,105.723356614699
"656",6550,145.259200085031
"657",6560,68.5250228174507
"658",6570,34.1368088221777
"659",6580,74.3956082855815
"660",6590,77.3387547634619
"661",6600,45.5354323125452
"662",6610,28.4203356135031
"663",6620,100.167165510772
"664",6630,50.1089913493565
"665",6640,27.0466141403493
"666",6650,64.9098767031189
"667",6660,57.6212789852234
"668",6670,24.3512065789842
"669",6680,17.1587651590953
"670",6690,24.0240072659001
"671",6700,14.8465166190299
"672",6710,6.14742938971066
"673",6720,0
"674",6730,0
"675",6740,0
"676",6750,0
"677",6760,0
"678",6770,0
"679",6780,0
"680",6790,0
"681",6800,0
"682",6810,0
"683",6820,0
"684",6830,0
"685",6840,0
"686",6850,0
"687",6860,0
"688",6870,0
"689",6880,0
"690",6890,0
"691",6900,0
"692",6910,0
"693",6920,0
"694",6930,0
"695",6940,0
"696",6950,0
"697",6960,0
"698",6970,0
"699",6980,0
"700",6990,0
"701",7000,0
"702",7010,0
"703",7020,0
"704",7030,0
"705",7040,0
"706",7050,0
"707",7060,0
"708",7070,0
"709",7080,0
"710",7090,0
"711",7100,0
"712",7110,0
"713",7120,0
"714",7130,0
"715",7140,0
"716",7150,0
"717",7160,0
"718",7170,0
"719",7180,0
"720",7190,0
"721",7200,0
"722",7210,0
"723",7220,0
"724",7230,0
"725",7240,0
"726",7250,0
"727",7260,0
"728",7270,0
"729",7280,0
"730",7290,0
"731",7300,0
"732",7310,0
"733",7320,0
"734",7330,0
"735",7340,0
"736",7350,0
"737",7360,0
"738",7370,0
"739",7380,0
"740",7390,0
"741",7400,0
"742",7410,0
"743",7420,0
"744",7430,0
"745",7440,0
"746",7450,0
"747",7460,0
"748",7470,0
"749",7480,0
"750",7490,0
"751",7500,0
"752",7510,0
"753",7520,0
"754",7530,0
"755",7540,0
"756",7550,0
"757",7560,0
"758",7570,0
"759",7580,0
"760",7590,0
"761",7600,0
"762",7610,0
"763",7620,0
"764",7630,0
"765",7640,0
"766",7650,0
"767",7660,0
"768",7670,0.151748337619424
"769",7680,9.57178647553663
"770",7690,17.7201094575753
"771",7700,31.8324273949369
"772",7710,21.2522710671528
"773",7720,52.1727399542545
"774",7730,37.3039433881172
"775",7740,43.3035784138171
"776",7750,69.255577789491
"777",7760,107.692792379554
"778",7770,64.8409848813638
"779",7780,65.8858733355644
"780",7790,89.4734000437061
"781",7800,113.973227402372
"782",7810,58.2017337615047
"783",7820,84.5207836746188
"784",7830,164.40081909256
"785",7840,94.9783605568702
"786",7850,58.4431244447855
"787",7860,59.2283625957277
"788",7870,64.0510827018885
"789",7880,120.465345251077
"790",7890,158.829035769969
"791",7900,85.1451239603191
"792",7910,169.220632590443
"793",7920,115.437591208489
"794",7930,191.558330528693
"795",7940,193.134559376686
"796",7950,210.22746727575
"797",7960,179.407026353215
"798",7970,146.629002356923
"799",7980,83.5081770567906
"800",7990,95.808607187755
"801",8000,173.155987633567
"802",8010,187.751769236981
"803",8020,145.727634497604
"804",8030,117.734125804183
"805",8040,142.598324644036
"806",8050,104.452862593298
"807",8060,118.214988531706
"808",8070,59.1545709645667
"809",8080,70.4439260288359
"810",8090,87.1261453128434
"811",8100,49.6790776649619
"812",8110,30.3510967572884
"813",8120,31.4383666006829
"814",8130,38.4351266542156
"815",8140,13.7438863902885
"816",8150,3.62524811389188
"817",8160,0.110401378859812
"818",8170,0
"819",8180,0
"820",8190,0
"821",8200,0
"822",8210,0
"823",8220,0
"824",8230,0
"825",8240,0
"826",8250,0
"827",8260,0
"828",8270,0
"829",8280,0
"830",8290,0
"831",8300,0
"832",8310,0
"833",8320,0
"834",8330,0
"835",8340,0
"836",8350,0
"837",8360,0
"838",8370,0
"839",8380,0
"840",8390,0
"841",8400,0
"842",8410,0
"843",8420,0
"844",8430,0
"845",8440,0
"846",8450,0
"847",8460,0
"848",8470,0
"849",8480,0
"850",8490,0
"851",8500,0
"852",8510,0
"853",8520,0
"854",8530,0
"855",8540,0
"856",8550,0
"857",8560,0
"858",8570,0
"859",8580,0
"860",8590,0
"861",8600,0
"862",8610,0
"863",8620,0
"864",8630,0
"865",8640,0
"866",8650,0
"867",8660,0
"868",8670,0
"869",8680,0
"870",8690,0
"871",8700,0
"872",8710,0
"873",8720,0
"874",8730,0
"875",8740,0
"876",8750,0
"877",8760,0
"878",8770,0
"879",8780,0
"880",8790,0
"881",8800,0
"882",8810,0
"883",8820,0
"884",8830,0
"885",8840,0
"886",8850,0
"887",8860,0
"888",8870,0
"889",8880,0
"890",8890,0
"891",8900,0
"892",8910,0
"893",8920,0
"894",8930,0
"895",8940,0
"896",8950,0
"897",8960,0
"898",8970,0
"899",8980,0
"900",8990,0
"901",9000,0
"902",9010,0
"903",9020,0
"904",9030,0
"905",9040,0
"906",9050,0
"907",9060,0
"908",9070,0
"909",9080,0
"910",9090,0
"911",9100,0
"912",9110,0.711172098208209
"913",9120,11.9715387052562
"914",9130,29.0845060869732
"915",9140,33.9234978997106
"916",9150,26.1555314200764
"917",9160,25.5624668475708
"918",9170,28.1833382350209
"919",9180,23.9452689017512
"920",9190,20.0685891187644
"921",9200,21.5633759567308
"922",9210,93.5393085668415
"923",9220,87.9016853968108
"924",9230,150.520062004433
"925",9240,111.226062842899
"926",9250,56.4732976667742
"927",9260,39.3405294611688
"928",9270,45.63433766626
"929",9280,121.930657742908
"930",9290,89.4333872643214
"931",9300,64.8768765779873
"932",9310,63.8127858062433
"933",9320,125.128409452716
"934",9330,141.291375643542
"935",9340,75.6948650735892
"936",9350,125.968348785994
"937",9360,189.411673334556
"938",9370,115.783060319193
"939",9380,96.3819170599407
"940",9390,76.5809752169391
"941",9400,55.4511877066974
"942",9410,115.218238389814
"943",9420,119.853721779364
"944",9430,143.319850551875
"945",9440,93.7893926405316
"946",9450,120.886691098041
"947",9460,103.831409886202
"948",9470,154.1014446958
"949",9480,98.0566943475471
"950",9490,99.8112279600049
"951",9500,54.8691517772597
"952",9510,35.9760822772989
"953",9520,15.835929874085
"954",9530,12.3452646860768
"955",9540,65.9015020377346
"956",9550,40.1360428283689
"957",9560,14.9225706723042
"958",9570,21.7029940945229
"959",9580,18.5054580776464
"960",9590,10.112073425721
"961",9600,0.117795114347273
"962",9610,0
"963",9620,0
"964",9630,0
"965",9640,0
"966",9650,0
"967",9660,0
"968",9670,0
"969",9680,0
"970",9690,0
"971",9700,0
"972",9710,0
"973",9720,0
"974",9730,0
"975",9740,0
"976",9750,0
"977",9760,0
"978",9770,0
"979",9780,0
"980",9790,0
"981",9800,0
"982",9810,0
"983",9820,0
"984",9830,0
"985",9840,0
"986",9850,0
"987",9860,0
"988",9870,0
"989",9880,0
"990",9890,0
"991",9900,0
"992",9910,0
"993",9920,0
"994",9930,0
"995",9940,0
"996",9950,0
"997",9960,0
"998",9970,0
"999",9980,0
"1000",9990,0
"1001",10000,0
"1002",10010,0
"1003",10020,0
"1004",10030,0
"1005",10040,0
"1006",10050,0
"1007",10060,0
"1008",10070,0
"1009",10080,0
"1010",10090,0
"1011",10100,0
"1012",10110,0
"1013",10120,0
"1014",10130,0
"1015",10140,0
"1016",10150,0
"1017",10160,0
"1018",10170,0
"1019",10180,0
"1020",10190,0
"1021",10200,0
"1022",10210,0
"1023",10220,0
"1024",10230,0
"1025",10240,0
"1026",10250,0
"1027",10260,0
"1028",10270,0
"1029",10280,0
"1030",10290,0
"1031",10300,0
"1032",10310,0
"1033",10320,0
"1034",10330,0
"1035",10340,0
"1036",10350,0
"1037",10360,0
"1038",10370,0
"1039",10380,0
"1040",10390,0
"1041",10400,0
"1042",10410,0
"1043",10420,0
"1044",10430,0
"1045",10440,0
"1046",10450,0
"1047",10460,0
"1048",10470,0
"1049",10480,0
"1050",10490,0
"1051",10500,0
"1052",10510,0
"1053",10520,0
"1054",10530,0
"1055",10540,0
"1056",10550,0.586464992957138
"1057",10560,7.92164992934907
"1058",10570,10.3173357628558
"1059",10580,42.6479196928939
"1060",10590,45.7244960685882
"1061",10600,53.8733313723416
"1062",10610,50.9592381771676
"1063",10620,86.1543564745164
"1064",10630,101.139981119371
"1065",10640,106.172392026686
"1066",10650,57.4396353715702
"1067",10660,37.5204655058721
"1068",10670,178.543695100871
"1069",10680,202.228035079385
"1070",10690,211.362851536827
"1071",10700,202.737014821729
"1072",10710,158.883790677799
"1073",10720,106.29682789958
"1074",10730,136.380982305321
"1075",10740,177.626252419102
"1076",10750,240.451470271241
"1077",10760,156.276657914749
"1078",10770,183.548547909959
"1079",10780,134.693699274286
"1080",10790,104.106789167426
"1081",10800,77.8954295239288
"1082",10810,61.9495921103553
"1083",10820,150.307635950734
"1084",10830,212.395098137225
"1085",10840,185.110893202127
"1086",10850,135.045940624989
"1087",10860,87.8980440909677
"1088",10870,160.434443160767
"1089",10880,192.519661961173
"1090",10890,193.423682688859
"1091",10900,105.167062149436
"1092",10910,128.107571186034
"1093",10920,115.253215989852
"1094",10930,137.439986043292
"1095",10940,138.677408075687
"1096",10950,132.328835485876
"1097",10960,99.2484946713581
"1098",10970,96.8623924816594
"1099",10980,76.186041574658
"1100",10990,31.1233181713728
"1101",11000,25.7148001645893
"1102",11010,32.7986474806985
"1103",11020,13.0091204877087
"1104",11030,9.59291952231549
"1105",11040,0.712258583540405
"1106",11050,0
"1107",11060,0
"1108",11070,0
"1109",11080,0
"1110",11090,0
"1111",11100,0
"1112",11110,0
"1113",11120,0
"1114",11130,0
"1115",11140,0
"1116",11150,0
"1117",11160,0
"1118",11170,0
"1119",11180,0
"1120",11190,0
"1121",11200,0
"1122",11210,0
"1123",11220,0
"1124",11230,0
"1125",11240,0
"1126",11250,0
"1127",11260,0
"1128",11270,0
"1129",11280,0
"1130",11290,0
"1131",11300,0
"1132",11310,0
"1133",11320,0
"1134",11330,0
"1135",11340,0
"1136",11350,0
"1137",11360,0
"1138",11370,0
"1139",11380,0
"1140",11390,0
"1141",11400,0
"1142",11410,0
"1143",11420,0
"1144",11430,0
"1145",11440,0
"1146",11450,0
"1147",11460,0
"1148",11470,0
"1149",11480,0
"1150",11490,0
"1151",11500,0
"1152",11510,0
"1153",11520,0
"1154",11530,0
"1155",11540,0
"1156",11550,0
"1157",11560,0
"1158",11570,0
"1159",11580,0
"1160",11590,0
"1161",11600,0
"1162",11610,0
"1163",11620,0
"1164",11630,0
"1165",11640,0
"1166",11650,0
"1167",11660,0
"1168",11670,0
"1169",11680,0
"1170",11690,0
"1171",11700,0
"1172",11710,0
"1173",11720,0
"1174",11730,0
"1175",11740,0
"1176",11750,0
"1177",11760,0
"1178",11770,0
"1179",11780,0
"1180",11790,0
"1181",11800,0
"1182",11810,0
"1183",11820,0
"1184",11830,0
"1185",11840,0
"1186",11850,0
"1187",11860,0
"1188",11870,0
"1189",11880,0
"1190",11890,0
"1191",11900,0
"1192",11910,0
"1193",11920,0
"1194",11930,0
"1195",11940,0
"1196",11950,0
"1197",11960,0
"1198",11970,0
"1199",11980,0
"1200",11990,1.80171523561056
"1201",12000,15.8025864220467
"1202",12010,19.5401893675618
"1203",12020,14.7801785462008
"1204",12030,23.3962855018173
"1205",12040,28.4513173477827
"1206",12050,67.6902617235432
"1207",12060,102.604853375838
"1208",12070,136.618662961301
"1209",12080,139.833141294062
"1210",12090,59.5992362327535
"1211",12100,63.9623740595958
"1212",12110,80.5220608399154
"1213",12120,74.552487223298
"1214",12130,62.2385378921601
"1215",12140,93.1311473056489
"1216",12150,225.361720064886
"1217",12160,149.194878368446
"1218",12170,118.839074504281
"1219",12180,159.720811238141
"1220",12190,74.2379698588058
"1221",12200,46.4392106311761
"1222",12210,29.2371842836201
"1223",12220,28.4076265419955
"1224",12230,26.7483795886932
"1225",12240,20.4111882930439
"1226",12250,12.9667021769709
"1227",12260,36.5373662173147
"1228",12270,24.4193768763508
"1229",12280,70.2049072152254
"1230",12290,218.447889743268
"1231",12300,164.347569563788
"1232",12310,146.277556833356
"1233",12320,106.979641664902
"1234",12330,167.331949029142
"1235",12340,88.3541345617067
"1236",12350,136.465360445831
"1237",12360,127.172747730521
"1238",12370,75.5257048106156
"1239",12380,113.294391168947
"1240",12390,126.33000126405
"1241",12400,47.8894721250914
"1242",12410,66.5186650174318
"1243",12420,30.6049914796984
"1244",12430,47.6451816137212
"1245",12440,40.3892453671087
"1246",12450,18.2395263717597
"1247",12460,6.74900684108712
"1248",12470,7.65217487216372
"1249",12480,0.895606034717502
"1250",12490,0
"1251",12500,0
"1252",12510,0
"1253",12520,0
"1254",12530,0
"1255",12540,0
"1256",12550,0
"1257",12560,0
"1258",12570,0
"1259",12580,0
"1260",12590,0
"1261",12600,0
"1262",12610,0
"1263",12620,0
"1264",12630,0
"1265",12640,0
"1266",12650,0
"1267",12660,0
"1268",12670,0
"1269",12680,0
"1270",12690,0
"1271",12700,0
"1272",12710,0
"1273",12720,0
"1274",12730,0
"1275",12740,0
"1276",12750,0
"1277",12760,0
"1278",12770,0
"1279",12780,0
"1280",12790,0
"1281",12800,0
"1282",12810,0
"1283",12820,0
"1284",12830,0
"1285",12840,0
"1286",12850,0
"1287",12860,0
"1288",12870,0
"1289",12880,0
"1290",12890,0
"1291",12900,0
"1292",12910,0
"1293",12920,0
"1294",12930,0
"1295",12940,0
"1296",12950,0
"1297",12960,0
"1298",12970,0
"1299",12980,0
"1300",12990,0
"1301",13000,0
"1302",13010,0
"1303",13020,0
"1304",13030,0
"1305",13040,0
"1306",13050,0
"1307",13060,0
"1308",13070,0
"1309",13080,0
"1310",13090,0
"1311",13100,0
"1312",13110,0
"1313",13120,0
"1314",13130,0
"1315",13140,0
"1316",13150,0
"1317",13160,0
"1318",13170,0
"1319",13180,0
"1320",13190,0
"1321",13200,0
"1322",13210,0
"1323",13220,0
"1324",13230,0
"1325",13240,0
"1326",13250,0
"1327",13260,0
"1328",13270,0
"1329",13280,0
"1330",13290,0
"1331",13300,0
"1332",13310,0
"1333",13320,0
"1334",13330,0
"1335",13340,0
"1336",13350,0
"1337",13360,0
"1338",13370,0
"1339",13380,0
"1340",13390,0
"1341",13400,0
"1342",13410,0
"1343",13420,0
"1344",13430,2.8434532763001
"1345",13440,13.0931297248289
"1346",13450,13.9408110098745
"1347",13460,16.9061400319837
"1348",13470,55.0064646641631
"1349",13480,60.5021130228159
"1350",13490,75.3355108531289
"1351",13500,45.3627336429467
"1352",13510,31.1154936811441
"1353",13520,106.5636683012
"1354",13530,139.783010888709
"1355",13540,156.730644919573
"1356",13550,127.390640439719
"1357",13560,93.1320373612029
"1358",13570,149.825543895019
"1359",13580,112.415162572768
"1360",13590,132.545156685108
"1361",13600,218.038830555571
"1362",13610,191.267401937026
"1363",13620,198.453218462087
"1364",13630,170.225582092036
"1365",13640,224.454930668849
"1366",13650,139.853398338819
"1367",13660,77.7394928197381
"1368",13670,69.8686848096586
"1369",13680,66.6697033976988
"1370",13690,61.4765476941938
"1371",13700,174.080759463543
"1372",13710,219.017952223336
"1373",13720,211.394813400932
"1374",13730,135.055860439332
"1375",13740,150.340563970688
"1376",13750,210.178016157032
"1377",13760,225.228452855547
"1378",13770,135.353562943853
"1379",13780,73.313423928975
"1380",13790,53.4345651726815
