"","minutes","swd"
"350",3490,97.710100845543
"351",3500,142.244144356267
"352",3510,56.8221980070032
"353",3520,46.3135180513616
"354",3530,157.780096673064
"355",3540,104.13364615745
"356",3550,76.0549680401247
"357",3560,151.795845510779
"358",3570,166.184470437786
"359",3580,147.461838943178
"360",3590,159.67422590622
"361",3600,155.10745800587
"362",3610,146.495985822707
"363",3620,69.7714184593789
"364",3630,65.3876787567434
"365",3640,143.44672022931
"366",3650,191.77527377075
"367",3660,90.2533976883088
"368",3670,143.97464163989
"369",3680,64.8512302051753
"370",3690,48.1027407973242
"371",3700,33.3625772705717
"372",3710,71.3962413051265
"373",3720,63.5804626873763
"374",3730,39.7081794638612
"375",3740,27.5367172923991
"376",3750,38.740248974121
"377",3760,54.2519852787679
"378",3770,74.4510705103755
"379",3780,28.6439159910437
"380",3790,20.1187812463701
"381",3800,9.96307681696553
"382",3810,10.620531195969
"383",3820,9.7524224176194
"384",3830,1.87762663715863
"385",3840,0
"386",3850,0
"387",3860,0
"388",3870,0
"389",3880,0
"390",3890,0
"391",3900,0
"392",3910,0
"393",3920,0
"394",3930,0
"395",3940,0
"396",3950,0
"397",3960,0
"398",3970,0
"399",3980,0
"400",3990,0
"401",4000,0
"402",4010,0
"403",4020,0
"404",4030,0
"405",4040,0
"406",4050,0
"407",4060,0
"408",4070,0
"409",4080,0
"410",4090,0
"411",4100,0
"412",4110,0
"413",4120,0
"414",4130,0
"415",4140,0
"416",4150,0
"417",4160,0
"418",4170,0
"419",4180,0
"420",4190,0
"421",4200,0
"422",4210,0
"423",4220,0
"424",4230,0
"425",4240,0
"426",4250,0
"427",4260,0
"428",4270,0
"429",4280,0
"430",4290,0
"431",4300,0
"432",4310,0
"433",4320,0
"434",4330,0
"435",4340,0
"436",4350,0
"437",4360,0
"438",4370,0
"439",4380,0
"440",4390,0
"441",4400,0
"442",4410,0
"443",4420,0
"444",4430,0
"445",4440,0
"446",4450,0
"447",4460,0
"448",4470,0
"449",4480,0
"450",4490,0
"451",4500,0
"452",4510,0
"453",4520,0
"454",4530,0
"455",4540,0
"456",4550,0
"457",4560,0
"458",4570,0
"459",4580,0
"460",4590,0
"461",4600,0
"462",4610,0
"463",4620,0
"464",4630,0
"465",4640,0
"466",4650,0
"467",4660,0
"468",4670,0
"469",4680,0
"470",4690,0
"471",4700,0
"472",4710,0
"473",4720,0
"474",4730,0
"475",4740,0
"476",4750,0
"477",4760,0
"478",4770,0
"479",4780,0
"480",4790,0
"481",4800,4.37155007582614
"482",4810,8.4429110495589
"483",4820,31.5452704645207
"484",4830,27.2471703742112
"485",4840,18.3963114118767
"486",4850,68.7494244366015
"487",4860,81.8252318398523
"488",4870,46.9276476846798
"489",4880,30.1735778234389
"490",4890,22.1666170494807
"491",4900,17.0287587054754
"492",4910,53.5410345333326
"493",4920,117.01271647145
"494",4930,78.3731877312261
"495",4940,58.4783344955584
"496",4950,44.4894303511095
"497",4960,25.9199829771017
"498",4970,23.0849623198121
"499",4980,14.4375173236913
"500",4990,186.043844794545
"501",5000,193.275716610065
"502",5010,124.162609046497
"503",5020,57.4165886394947
"504",5030,128.994559740239
"505",5040,222.054933157197
"506",5050,236.511051863781
"507",5060,155.330909988535
"508",5070,144.477573049572
"509",5080,234.269357064755
"510",5090,183.863403377632
"511",5100,149.583967539238
"512",5110,88.2081611420571
"513",5120,43.6452561654049
"514",5130,163.172219982874
"515",5140,101.204461263913
"516",5150,72.651295751086
"517",5160,59.8363438572108
"518",5170,106.242904335099
"519",5180,81.0574719971542
"520",5190,46.9783846144342
"521",5200,25.7806650709917
"522",5210,18.333596043626
"523",5220,20.4750243223522
"524",5230,37.480932369227
"525",5240,22.174891152533
"526",5250,9.26188870304334
"527",5260,3.3535458127911
"528",5270,0.826837606552773
"529",5280,0
"530",5290,0
"531",5300,0
"532",5310,0
"533",5320,0
"534",5330,0
"535",5340,0
"536",5350,0
"537",5360,0
"538",5370,0
"539",5380,0
"540",5390,0
"541",5400,0
"542",5410,0
"543",5420,0
"544",5430,0
"545",5440,0
"546",5450,0
"547",5460,0
"548",5470,0
"549",5480,0
"550",5490,0
"551",5500,0
"552",5510,0
"553",5520,0
"554",5530,0
"555",5540,0
"556",5550,0
"557",5560,0
"558",5570,0
"559",5580,0
"560",5590,0
"561",5600,0
"562",5610,0
"563",5620,0
"564",5630,0
"565",5640,0
"566",5650,0
"567",5660,0
"568",5670,0
"569",5680,0
"570",5690,0
"571",5700,0
"572",5710,0
"573",5720,0
"574",5730,0
"575",5740,0
"576",5750,0
"577",5760,0
"578",5770,0
"579",5780,0
"580",5790,0
"581",5800,0
"582",5810,0
"583",5820,0
"584",5830,0
"585",5840,0
"586",5850,0
"587",5860,0
"588",5870,0
"589",5880,0
"590",5890,0
"591",5900,0
"592",5910,0
"593",5920,0
"594",5930,0
"595",5940,0
"596",5950,0
"597",5960,0
"598",5970,0
"599",5980,0
"600",5990,0
"601",6000,0
"602",6010,0
"603",6020,0
"604",6030,0
"605",6040,0
"606",6050,0
"607",6060,0
"608",6070,0
"609",6080,0
"610",6090,0
"611",6100,0
"612",6110,0
"613",6120,0
"614",6130,0
"615",6140,0
"616",6150,0
"617",6160,0
"618",6170,0
"619",6180,0
"620",6190,0
"621",6200,0
"622",6210,0
"623",6220,0
"624",6230,0
"625",6240,7.95201507559625
"626",6250,29.6656680069051
"627",6260,25.9971682646353
"628",6270,35.070859933841
"629",6280,60.956490334303
"630",6290,64.5513833779811
"631",6300,62.0948983682528
"632",6310,97.5772936921784
"633",6320,88.5936878046877
"634",6330,84.1918585163345
"635",6340,101.914423943504
"636",6350,71.6251284352428
"637",6360,125.096785871583
"638",6370,130.135365805289
"639",6380,130.692994209605
"640",6390,154.446188399353
"641",6400,73.203309694855
"642",6410,41.3261064033485
"643",6420,141.576689024201
"644",6430,160.195673245783
"645",6440,151.15031400897
"646",6450,163.89929321349
"647",6460,115.530976816691
"648",6470,82.8808693546031
"649",6480,165.730004035831
"650",6490,171.422108757344
"651",6500,61.5116226746747
"652",6510,90.9571542760304
"653",6520,202.520868935397
"654",6530,187.611229196584
"655",6540,175.007659812356
"656",6550,94.494176707375
"657",6560,75.4790394403187
"658",6570,87.0021517408717
"659",6580,90.2149849243789
"660",6590,101.343965838054
"661",6600,119.216491899497
"662",6610,78.9639485286825
"663",6620,74.9454994567917
"664",6630,114.864877167799
"665",6640,78.635778023734
"666",6650,60.5360517888074
"667",6660,36.988135538436
"668",6670,21.5248938529651
"669",6680,9.07257153455473
"670",6690,2.83580196782167
"671",6700,1.10570749037394
"672",6710,0.593540677381803
"673",6720,0
"674",6730,0
"675",6740,0
"676",6750,0
"677",6760,0
"678",6770,0
"679",6780,0
"680",6790,0
"681",6800,0
"682",6810,0
"683",6820,0
"684",6830,0
"685",6840,0
"686",6850,0
"687",6860,0
"688",6870,0
"689",6880,0
"690",6890,0
"691",6900,0
"692",6910,0
"693",6920,0
"694",6930,0
"695",6940,0
"696",6950,0
"697",6960,0
"698",6970,0
"699",6980,0
"700",6990,0
"701",7000,0
"702",7010,0
"703",7020,0
"704",7030,0
"705",7040,0
"706",7050,0
"707",7060,0
"708",7070,0
"709",7080,0
"710",7090,0
"711",7100,0
"712",7110,0
"713",7120,0
"714",7130,0
"715",7140,0
"716",7150,0
"717",7160,0
"718",7170,0
"719",7180,0
"720",7190,0
"721",7200,0
"722",7210,0
"723",7220,0
"724",7230,0
"725",7240,0
"726",7250,0
"727",7260,0
"728",7270,0
"729",7280,0
"730",7290,0
"731",7300,0
"732",7310,0
"733",7320,0
"734",7330,0
"735",7340,0
"736",7350,0
"737",7360,0
"738",7370,0
"739",7380,0
"740",7390,0
"741",7400,0
"742",7410,0
"743",7420,0
"744",7430,0
"745",7440,0
"746",7450,0
"747",7460,0
"748",7470,0
"749",7480,0
"750",7490,0
"751",7500,0
"752",7510,0
"753",7520,0
"754",7530,0
"755",7540,0
"756",7550,0
"757",7560,0
"758",7570,0
"759",7580,0
"760",7590,0
"761",7600,0
"762",7610,0
"763",7620,0
"764",7630,0
"765",7640,0
"766",7650,0
"767",7660,0
"768",7670,0.205629993730669
"769",7680,6.48679392574024
"770",7690,10.1040927728655
"771",7700,9.03830094305526
"772",7710,13.3646255398033
"773",7720,46.0629597624853
"774",7730,53.8683966084229
"775",7740,77.1875653561421
"776",7750,53.6118480824645
"777",7760,69.8485049606331
"778",7770,114.084485805671
"779",7780,84.8038106851109
"780",7790,66.6474974675776
"781",7800,116.479749211436
"782",7810,70.8657641568197
"783",7820,167.015749564235
"784",7830,104.960634791338
"785",7840,150.742040926555
"786",7850,190.763771466988
"787",7860,167.831101139607
"788",7870,185.712115818301
"789",7880,150.732509659587
"790",7890,138.708664488821
"791",7900,248.328496729935
"792",7910,96.2489611843165
"793",7920,195.477694036033
"794",7930,67.3337284296532
"795",7940,49.1733644825411
"796",7950,216.033668303404
"797",7960,135.901663820865
"798",7970,64.3988475497802
"799",7980,143.511257179431
"800",7990,192.246850379768
"801",8000,153.929047910402
"802",8010,108.771050316446
"803",8020,68.1987107201874
"804",8030,38.4164309809282
"805",8040,22.2855731770628
"806",8050,115.035512039566
"807",8060,97.2953178241022
"808",8070,104.271588620666
"809",8080,83.1086107091494
"810",8090,65.9238487848248
"811",8100,48.9145664496407
"812",8110,77.1864840784145
"813",8120,45.2978933625759
"814",8130,29.4721675101048
"815",8140,13.1993225944296
"816",8150,6.42473388539465
"817",8160,0.0657074873213952
"818",8170,0
"819",8180,0
"820",8190,0
"821",8200,0
"822",8210,0
"823",8220,0
"824",8230,0
"825",8240,0
"826",8250,0
"827",8260,0
"828",8270,0
"829",8280,0
"830",8290,0
"831",8300,0
"832",8310,0
"833",8320,0
"834",8330,0
"835",8340,0
"836",8350,0
"837",8360,0
"838",8370,0
"839",8380,0
"840",8390,0
"841",8400,0
"842",8410,0
"843",8420,0
"844",8430,0
"845",8440,0
"846",8450,0
"847",8460,0
"848",8470,0
"849",8480,0
"850",8490,0
"851",8500,0
"852",8510,0
"853",8520,0
"854",8530,0
"855",8540,0
"856",8550,0
"857",8560,0
"858",8570,0
"859",8580,0
"860",8590,0
"861",8600,0
"862",8610,0
"863",8620,0
"864",8630,0
"865",8640,0
"866",8650,0
"867",8660,0
"868",8670,0
"869",8680,0
"870",8690,0
"871",8700,0
"872",8710,0
"873",8720,0
"874",8730,0
"875",8740,0
"876",8750,0
"877",8760,0
"878",8770,0
"879",8780,0
"880",8790,0
"881",8800,0
"882",8810,0
"883",8820,0
"884",8830,0
"885",8840,0
"886",8850,0
"887",8860,0
"888",8870,0
"889",8880,0
"890",8890,0
"891",8900,0
"892",8910,0
"893",8920,0
"894",8930,0
"895",8940,0
"896",8950,0
"897",8960,0
"898",8970,0
"899",8980,0
"900",8990,0
"901",9000,0
"902",9010,0
"903",9020,0
"904",9030,0
"905",9040,0
"906",9050,0
"907",9060,0
"908",9070,0
"909",9080,0
"910",9090,0
"911",9100,0
"912",9110,0.439582312792549
"913",9120,8.93536313854197
"914",9130,15.6567286043249
"915",9140,31.605689692285
"916",9150,33.4975135905958
"917",9160,52.2509016791984
"918",9170,93.3523896720656
"919",9180,106.544011305454
"920",9190,61.37296533293
"921",9200,32.2961449087297
"922",9210,22.4153409328786
"923",9220,20.5265160500497
"924",9230,35.6590653752157
"925",9240,73.5418302932484
"926",9250,156.596743765759
"927",9260,89.3117172086779
"928",9270,79.4607331839475
"929",9280,73.1933350241004
"930",9290,128.780683145027
"931",9300,105.561889401231
"932",9310,208.728773862171
"933",9320,151.690870718234
"934",9330,87.2667350263479
"935",9340,148.243119551297
"936",9350,172.226645178149
"937",9360,73.6706707285742
"938",9370,39.3328197390673
"939",9380,64.5258718870034
"940",9390,99.534690617153
"941",9400,176.195662434668
"942",9410,164.809002297121
"943",9420,95.544363694844
"944",9430,78.842070971386
"945",9440,99.5906813008454
"946",9450,78.0947284610026
"947",9460,73.1868595236093
"948",9470,151.930491826941
"949",9480,116.973245819474
"950",9490,40.864678117685
"951",9500,27.2729399569625
"952",9510,23.76495497326
"953",9520,22.6586021753668
"954",9530,17.8325485985153
"955",9540,64.0607701693574
"956",9550,56.6455268081428
"957",9560,58.6345599677924
"958",9570,37.6346968598535
"959",9580,14.2069124297086
"960",9590,8.33980496757865
"961",9600,0.0709858342076143
"962",9610,0
"963",9620,0
"964",9630,0
"965",9640,0
"966",9650,0
"967",9660,0
"968",9670,0
"969",9680,0
"970",9690,0
"971",9700,0
"972",9710,0
"973",9720,0
"974",9730,0
"975",9740,0
"976",9750,0
"977",9760,0
"978",9770,0
"979",9780,0
"980",9790,0
"981",9800,0
"982",9810,0
"983",9820,0
"984",9830,0
"985",9840,0
"986",9850,0
"987",9860,0
"988",9870,0
"989",9880,0
"990",9890,0
"991",9900,0
"992",9910,0
"993",9920,0
"994",9930,0
"995",9940,0
"996",9950,0
"997",9960,0
"998",9970,0
"999",9980,0
"1000",9990,0
"1001",10000,0
"1002",10010,0
"1003",10020,0
"1004",10030,0
"1005",10040,0
"1006",10050,0
"1007",10060,0
"1008",10070,0
"1009",10080,0
"1010",10090,0
"1011",10100,0
"1012",10110,0
"1013",10120,0
"1014",10130,0
"1015",10140,0
"1016",10150,0
"1017",10160,0
"1018",10170,0
"1019",10180,0
"1020",10190,0
"1021",10200,0
"1022",10210,0
"1023",10220,0
"1024",10230,0
"1025",10240,0
"1026",10250,0
"1027",10260,0
"1028",10270,0
"1029",10280,0
"1030",10290,0
"1031",10300,0
"1032",10310,0
"1033",10320,0
"1034",10330,0
"1035",10340,0
"1036",10350,0
"1037",10360,0
"1038",10370,0
"1039",10380,0
"1040",10390,0
"1041",10400,0
"1042",10410,0
"1043",10420,0
"1044",10430,0
"1045",10440,0
"1046",10450,0
"1047",10460,0
"1048",10470,0
"1049",10480,0
"1050",10490,0
"1051",10500,0
"1052",10510,0
"1053",10520,0
"1054",10530,0
"1055",10540,0
"1056",10550,0.705547472834831
"1057",10560,10.0950671097962
"1058",10570,16.7521021259481
"1059",10580,40.7063471068825
"1060",10590,38.0121942627272
"1061",10600,62.3359448525199
"1062",10610,90.402100000251
"1063",10620,64.6993789076899
"1064",10630,60.1008366270211
"1065",10640,52.3576174950926
"1066",10650,69.5476038098085
"1067",10660,144.916408276583
"1068",10670,127.033433798485
"1069",10680,49.3844186375068
"1070",10690,43.0596767687635
"1071",10700,112.968536020682
"1072",10710,152.867708959772
"1073",10720,152.919713829881
"1074",10730,147.549841640335
"1075",10740,146.993927388104
"1076",10750,120.53083271435
"1077",10760,97.0311000630804
"1078",10770,118.029102797384
"1079",10780,136.458085100576
"1080",10790,53.129283907103
"1081",10800,42.7689262024261
"1082",10810,41.2748544271549
"1083",10820,34.0250668074892
"1084",10830,23.1948892139363
"1085",10840,87.603892314872
"1086",10850,140.130387146641
"1087",10860,114.686027097371
"1088",10870,74.6448981473786
"1089",10880,42.5897360978329
"1090",10890,24.2713387990193
"1091",10900,53.2968714060904
"1092",10910,149.721933901774
"1093",10920,85.0080087985934
"1094",10930,69.7741764944934
"1095",10940,115.950793880062
"1096",10950,90.979264754899
"1097",10960,125.82851806065
"1098",10970,63.2180346003598
"1099",10980,24.6250478503718
"1100",10990,17.232129533403
"1101",11000,8.29637742415551
"1102",11010,3.57239602138657
"1103",11020,1.71838731252852
"1104",11030,0.96920519455592
"1105",11040,0.039941623035957
"1106",11050,0
"1107",11060,0
"1108",11070,0
"1109",11080,0
"1110",11090,0
"1111",11100,0
"1112",11110,0
"1113",11120,0
"1114",11130,0
"1115",11140,0
"1116",11150,0
"1117",11160,0
"1118",11170,0
"1119",11180,0
"1120",11190,0
"1121",11200,0
"1122",11210,0
"1123",11220,0
"1124",11230,0
"1125",11240,0
"1126",11250,0
"1127",11260,0
"1128",11270,0
"1129",11280,0
"1130",11290,0
"1131",11300,0
"1132",11310,0
"1133",11320,0
"1134",11330,0
"1135",11340,0
"1136",11350,0
"1137",11360,0
"1138",11370,0
"1139",11380,0
"1140",11390,0
"1141",11400,0
"1142",11410,0
"1143",11420,0
"1144",11430,0
"1145",11440,0
"1146",11450,0
"1147",11460,0
"1148",11470,0
"1149",11480,0
"1150",11490,0
"1151",11500,0
"1152",11510,0
"1153",11520,0
"1154",11530,0
"1155",11540,0
"1156",11550,0
"1157",11560,0
"1158",11570,0
"1159",11580,0
"1160",11590,0
"1161",11600,0
"1162",11610,0
"1163",11620,0
"1164",11630,0
"1165",11640,0
"1166",11650,0
"1167",11660,0
"1168",11670,0
"1169",11680,0
"1170",11690,0
"1171",11700,0
"1172",11710,0
"1173",11720,0
"1174",11730,0
"1175",11740,0
"1176",11750,0
"1177",11760,0
"1178",11770,0
"1179",11780,0
"1180",11790,0
"1181",11800,0
"1182",11810,0
"1183",11820,0
"1184",11830,0
"1185",11840,0
"1186",11850,0
"1187",11860,0
"1188",11870,0
"1189",11880,0
"1190",11890,0
"1191",11900,0
"1192",11910,0
"1193",11920,0
"1194",11930,0
"1195",11940,0
"1196",11950,0
"1197",11960,0
"1198",11970,0
"1199",11980,0
"1200",11990,1.69401244804722
"1201",12000,12.1258252045816
"1202",12010,15.6212304439775
"1203",12020,26.3737873705454
"1204",12030,28.929917062883
"1205",12040,27.3909548353327
"1206",12050,63.3116892741637
"1207",12060,39.3033262904957
"1208",12070,29.986168410335
"1209",12080,84.6966954256656
"1210",12090,90.7766072342725
"1211",12100,62.6942216731683
"1212",12110,95.0645398002384
"1213",12120,130.68331306286
"1214",12130,171.441899305976
"1215",12140,75.4223977315005
"1216",12150,143.915436245822
"1217",12160,217.36583078281
"1218",12170,137.188103701807
"1219",12180,95.9687211849419
"1220",12190,50.888638890988
"1221",12200,30.6042798714094
"1222",12210,16.641345013497
"1223",12220,19.463840654273
"1224",12230,18.1780528268844
"1225",12240,67.6235276539493
"1226",12250,226.705026223809
"1227",12260,129.529903258871
"1228",12270,71.7063852315656
"1229",12280,68.0669037972866
"1230",12290,49.6058564745019
"1231",12300,36.6191666839292
"1232",12310,105.664779651815
"1233",12320,98.5774544980751
"1234",12330,117.415487046904
"1235",12340,138.588725213706
"1236",12350,135.830320975537
"1237",12360,70.2386340087922
"1238",12370,114.408388660937
"1239",12380,113.750824059781
"1240",12390,111.552470882345
"1241",12400,65.2557707042244
"1242",12410,94.3861941596718
"1243",12420,45.3348169086375
"1244",12430,18.4227722959848
"1245",12440,11.4163209935731
"1246",12450,8.40882633677826
"1247",12460,11.6062194061514
"1248",12470,8.7153907554324
"1249",12480,0.510145807037997
"1250",12490,0
"1251",12500,0
"1252",12510,0
"1253",12520,0
"1254",12530,0
"1255",12540,0
"1256",12550,0
"1257",12560,0
"1258",12570,0
"1259",12580,0
"1260",12590,0
"1261",12600,0
"1262",12610,0
"1263",12620,0
"1264",12630,0
"1265",12640,0
"1266",12650,0
"1267",12660,0
"1268",12670,0
"1269",12680,0
"1270",12690,0
"1271",12700,0
"1272",12710,0
"1273",12720,0
"1274",12730,0
"1275",12740,0
"1276",12750,0
"1277",12760,0
"1278",12770,0
"1279",12780,0
"1280",12790,0
"1281",12800,0
"1282",12810,0
"1283",12820,0
"1284",12830,0
"1285",12840,0
"1286",12850,0
"1287",12860,0
"1288",12870,0
"1289",12880,0
"1290",12890,0
"1291",12900,0
"1292",12910,0
"1293",12920,0
"1294",12930,0
"1295",12940,0
"1296",12950,0
"1297",12960,0
"1298",12970,0
"1299",12980,0
"1300",12990,0
"1301",13000,0
"1302",13010,0
"1303",13020,0
"1304",13030,0
"1305",13040,0
"1306",13050,0
"1307",13060,0
"1308",13070,0
"1309",13080,0
"1310",13090,0
"1311",13100,0
"1312",13110,0
"1313",13120,0
"1314",13130,0
"1315",13140,0
"1316",13150,0
"1317",13160,0
"1318",13170,0
"1319",13180,0
"1320",13190,0
"1321",13200,0
"1322",13210,0
"1323",13220,0
"1324",13230,0
"1325",13240,0
"1326",13250,0
"1327",13260,0
"1328",13270,0
"1329",13280,0
"1330",13290,0
"1331",13300,0
"1332",13310,0
"1333",13320,0
"1334",13330,0
"1335",13340,0
"1336",13350,0
"1337",13360,0
"1338",13370,0
"1339",13380,0
"1340",13390,0
"1341",13400,0
"1342",13410,0
"1343",13420,0
"1344",13430,1.12478305128731
"1345",13440,11.3903354785087
"1346",13450,13.2706257216242
"1347",13460,33.6379886087298
"1348",13470,42.3046602898903
"1349",13480,62.4942033027812
"1350",13490,84.1308115614832
"1351",13500,77.0311261822341
"1352",13510,92.3168747805448
"1353",13520,46.0091990842526
"1354",13530,33.2580220328167
"1355",13540,128.774190813019
"1356",13550,110.471788614888
"1357",13560,58.678855072528
"1358",13570,63.1923993138199
"1359",13580,97.1328162556174
"1360",13590,158.13227058538
"1361",13600,165.640989087477
"1362",13610,159.699910288098
"1363",13620,178.798398113209
"1364",13630,154.929350743911
"1365",13640,155.321405902842
"1366",13650,77.814978761237
"1367",13660,180.931636777841
"1368",13670,156.052538342106
"1369",13680,191.330261764959
"1370",13690,99.3866103432425
"1371",13700,54.3393982028804
"1372",13710,65.5560965485498
"1373",13720,148.682828468185
"1374",13730,115.409718876666
"1375",13740,150.422227528038
"1376",13750,60.3548509050673
"1377",13760,165.225089855799
"1378",13770,138.536389616776
"1379",13780,98.5523918139132
